0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,label
0.37474643241180666,0.19854700017599122,0.19448190032610094,0.28310165521119024,0.37474643241180666,0.37474643241180666,0.37474643241180666,0.37474643241180666,0.37474643241180666,0.36133471462195577,0.25578350661240157,0.27071505492541215,0.27912631640496777,0.36133471462195577,0.36133471462195577,0.36133471462195577,0.36133471462195577,0.36133471462195577,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.39414240649507704,0.16324811284211038,0.1487535368021898,0.2619708359348241,0.39414240649507704,0.32534986811879185,0.39414240649507704,0.39414240649507704,0.39414240649507704,0.4852625088184552,0.36116875899530965,0.22579060820427604,0.11857353404004563,0.14103848312655462,0.1430907503327668,0.2402293097465589,0.4852625088184552,0.4852625088184552,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.29374072743855556,0.34885600990102045,0.34885600990102045,0.34885600990102045,0.34885600990102045,0.34885600990102045,0.34885600990102045,0.3445856543268204,0.25450740206801176,0.08923426121308506,0.09433913287855591,0.17693940228917399,0.49151307573983927,0.49151307573983927,0.49151307573983927,0.4281619899124075,0.19475927531589507,0.07629315926102485,0.4137229320023487,0.3768568562860171,0.34254116348198715,0.4137229320023487,0.2534507260616277,0.16863063434280473,0.17871522535194742,0.3202058310153479,0.4137229320023487,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3335435567374017,0.3335435567374017,0.3335435567374017,0.3335435567374017,0.3335435567374017,0.3335435567374017,0.3335435567374017,0.3335435567374017,0.33164674850446074,0.3352957076019189,0.31719758421017297,0.3352957076019189,0.3352957076019189,0.3352957076019189,0.3352957076019189,0.3352957076019189,0.3352957076019189,0.3352957076019189,0.555744716728142,0.289090247706572,0.2281124326089413,0.11847588307501838,0.101472852635321,0.14357604445651787,0.1987831697073784,0.4027717242589413,0.555744716728142,0.4068979149586941,0.33466478029533464,0.30697717173634487,0.3328284277072773,0.22239420594372641,0.23779257644297855,0.283350500823077,0.4068979149586941,0.4068979149586941,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,1.0
0.33911908158972853,0.32505872001947284,0.2988721595665453,0.33911908158972853,0.33911908158972853,0.33911908158972853,0.33911908158972853,0.33911908158972853,0.33911908158972853,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.33742084015822965,0.33742084015822965,0.33742084015822965,0.33742084015822965,0.33742084015822965,0.33742084015822965,0.33742084015822965,0.33742084015822965,0.2986258741815303,0.35325964725506037,0.35325964725506037,0.35325964725506037,0.35325964725506037,0.35325964725506037,0.35325964725506037,0.34177832947716136,0.2806955546109573,0.23588833912859847,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.33757479573118165,0.33757479573118165,0.33757479573118165,0.33757479573118165,0.33757479573118165,0.33757479573118165,0.33757479573118165,0.33757479573118165,0.2972306478334895,0.3342028360811034,0.3342028360811034,0.3342028360811034,0.3342028360811034,0.3342028360811034,0.3342028360811034,0.3342028360811034,0.3342028360811034,0.32629390825381366,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.33482331660192044,0.33482331660192044,0.33482331660192044,0.3211647131881932,0.33482331660192044,0.33482331660192044,0.33482331660192044,0.33482331660192044,0.33482331660192044,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.33409733305877654,0.33409733305877654,0.33409733305877654,0.33409733305877654,0.33409733305877654,0.33409733305877654,0.33409733305877654,0.33409733305877654,0.3271571122030677,0.33476580282006096,0.33476580282006096,0.33476580282006096,0.33476580282006096,0.33476580282006096,0.33476580282006096,0.33476580282006096,0.33476580282006096,0.32164399235451296,0.3516635573221155,0.3516635573221155,0.3516635573221155,0.3516635573221155,0.3516635573221155,0.3516635573221155,0.25206608775732764,0.2660674430561417,0.3516635573221155,1.0
0.3797273033828431,0.3797273033828431,0.30861816821708865,0.17808003462455396,0.2865205423216921,0.26454523490249976,0.3797273033828431,0.3797273033828431,0.3797273033828431,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3453549968579512,0.3453549968579512,0.3453549968579512,0.3453549968579512,0.32901725112480007,0.23844733418685204,0.3453549968579512,0.3453549968579512,0.3453549968579512,0.34644274110605966,0.34644274110605966,0.34644274110605966,0.2989365860304474,0.3158140707293969,0.3439115788909056,0.3238765064317546,0.32808068060728146,0.34644274110605966,0.3661202750332737,0.3661202750332737,0.36465063197470926,0.22923044975664583,0.3661202750332737,0.21904928157196876,0.31029091262927005,0.3661202750332737,0.3661202750332737,0.333709153387738,0.333709153387738,0.333709153387738,0.3303113792825016,0.333709153387738,0.333709153387738,0.333709153387738,0.333709153387738,0.333709153387738,0.348475953515299,0.348475953515299,0.348475953515299,0.348475953515299,0.348475953515299,0.348475953515299,0.29046003603977627,0.3070357834894884,0.3045472931201295,0.35908783672005545,0.2869054962485096,0.2327921278295392,0.29971422094871697,0.35908783672005545,0.35908783672005545,0.35908783672005545,0.35908783672005545,0.35908783672005545,0.2570627826898564,0.24911330231325884,0.28654996655296744,0.45018801431410305,0.45018801431410305,0.45018801431410305,0.3234883478626795,0.22043201180044492,0.1688421653574956,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3409569169418474,0.3409569169418474,0.30207404547271294,0.3358706288812254,0.31373950365408526,0.3409569169418474,0.3409569169418474,0.3409569169418474,0.3409569169418474,0.3348353162198246,0.3210646162620135,0.3348353162198246,0.3348353162198246,0.3348353162198246,0.3348353162198246,0.3348353162198246,0.3348353162198246,0.3348353162198246,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,1.0
0.3259816144284058,0.33538749412252666,0.33538749412252666,0.33538749412252666,0.33538749412252666,0.33538749412252666,0.33538749412252666,0.33538749412252666,0.3261021132665703,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3633708854210401,0.24330535245568524,0.23143948411632775,0.30823346362499754,0.3633708854210401,0.3633708854210401,0.3633708854210401,0.3633708854210401,0.3633708854210401,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3714104010582663,0.3714104010582663,0.3398929922845648,0.2873857737769372,0.2867012418661422,0.33434325692097583,0.3062883815346901,0.31662205267411686,0.3714104010582663,0.3772146618307011,0.3180266257045805,0.23554822480447535,0.2667407645869498,0.26335086943506003,0.36566128924710917,0.3772146618307011,0.3772146618307011,0.3772146618307011,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3502983342232031,0.3502983342232031,0.3502983342232031,0.3502983342232031,0.3502983342232031,0.3502983342232031,0.3502983342232031,0.27016942450009923,0.26085632260241665,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.33853064212087725,0.33853064212087725,0.33853064212087725,0.33853064212087725,0.33853064212087725,0.33853064212087725,0.33853064212087725,0.33853064212087725,0.2884025562912107,0.25540205370826924,0.35162241384842186,0.37302345872994186,0.37302345872994186,0.37302345872994186,0.37302345872994186,0.3363547830666453,0.27077769550502595,0.26094130598072085,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.2785493298677236,0.3599111296349415,0.286491401750652,0.3599111296349415,0.3599111296349415,0.3599111296349415,0.3599111296349415,0.3599111296349415,0.2512306108314637,1.0
0.39851559713391427,0.21544133130885273,0.21682763192112467,0.39851559713391427,0.39851559713391427,0.34879548299791374,0.25682105783005355,0.28930389050549077,0.39851559713391427,0.34330526480787843,0.15766336658095767,0.3352957672011596,0.4436262616957603,0.4436262616957603,0.4436262616957603,0.26057853406211406,0.19903059961038383,0.21664111753042517,0.3523603973155282,0.32384257081078394,0.2258600705168284,0.3149065257949725,0.3523603973155282,0.3523603973155282,0.3523603973155282,0.3523603973155282,0.3523603973155282,0.33574279021670717,0.33574279021670717,0.33574279021670717,0.33574279021670717,0.33574279021670717,0.32298576904064547,0.3265235740921564,0.33574279021670717,0.33574279021670717,0.2209947232904061,0.29279384579821505,0.3848429841958879,0.3848429841958879,0.3848429841958879,0.3848429841958879,0.3848429841958879,0.27928314126404774,0.21659503768999766,0.2864058270567487,0.3293958724370258,0.35420459693186707,0.35420459693186707,0.35420459693186707,0.35420459693186707,0.35420459693186707,0.35420459693186707,0.23812744950916417,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.29839859970657023,0.3363519178791147,0.34297861296477655,0.34297861296477655,0.34297861296477655,0.34297861296477655,0.34297861296477655,0.34297861296477655,0.3033474724316345,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.34116220214778786,0.34116220214778786,0.34116220214778786,0.34116220214778786,0.34116220214778786,0.34116220214778786,0.34116220214778786,0.34116220214778786,0.2624248736579599,0.26816721288600154,0.2552257595131977,0.3185149463743051,0.35647970489070857,0.35647970489070857,0.35647970489070857,0.35647970489070857,0.35647970489070857,0.3551133428041122,0.3365771010914747,0.3365771010914747,0.3365771010914747,0.3365771010914747,0.3365771010914747,0.3365771010914747,0.3365771010914747,0.3365771010914747,0.30614839520020853,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,1.0
0.41170361549724294,0.41170361549724294,0.3313855121963145,0.23499002911657088,0.22720217545781313,0.21309158224620112,0.24481627618986185,0.41170361549724294,0.41170361549724294,0.7018043184408572,0.06411389469447226,0.02965352004576139,0.017364023035643574,0.015534463100879966,0.013117792182333193,0.026453508931980785,0.09239469581008423,0.7018043184408572,0.44015304145298567,0.44015304145298567,0.20126021289587445,0.12804091783004684,0.15297881768481741,0.18494741392563266,0.3324950907949331,0.44015304145298567,0.44015304145298567,0.627521570445642,0.23615387996241272,0.13878587467594722,0.12464684427774121,0.08909090323370071,0.12306760092678354,0.1681303182448274,0.2655479600696745,0.627521570445642,0.420647671723334,0.420647671723334,0.22530608663807816,0.159992508534633,0.21006298137361332,0.2418162247826441,0.3365414780937419,0.420647671723334,0.420647671723334,0.3369618501800695,0.3369618501800695,0.3369618501800695,0.3369618501800695,0.3027436075327387,0.3369618501800695,0.3369618501800695,0.3369618501800695,0.3369618501800695,0.3413933550674101,0.3413933550674101,0.3413933550674101,0.3263315243734161,0.31918277932252537,0.3413933550674101,0.3038643644582239,0.3413933550674101,0.3413933550674101,0.5030524886940295,0.31861602226950364,0.11899072183890419,0.09691689166257249,0.11616761279628544,0.28897814793955995,0.3617451778315966,0.3754273341819073,0.5030524886940295,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.34808388414746866,0.34808388414746866,0.34808388414746866,0.28439733043724064,0.26642339483413685,0.34808388414746866,0.34808388414746866,0.34808388414746866,0.34808388414746866,0.4085747309184433,0.2677853336517882,0.20562878390231235,0.18126558143100277,0.17788108773914074,0.3921424263293,0.4085747309184433,0.4085747309184433,0.4085747309184433,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3353121779643613,0.3353121779643613,0.3353121779643613,0.3353121779643613,0.3353121779643613,0.3353121779643613,0.3353121779643613,0.3353121779643613,0.3170582693911108,1.0
0.34579659073076136,0.2493193404515543,0.32225388587620807,0.34579659073076136,0.34579659073076136,0.34579659073076136,0.34579659073076136,0.34138044210153795,0.34579659073076136,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3373500825365057,0.3373500825365057,0.3373500825365057,0.3373500825365057,0.3373500825365057,0.3373500825365057,0.3373500825365057,0.2992647226393206,0.3373500825365057,0.3381314003873283,0.3381314003873283,0.3381314003873283,0.3381314003873283,0.3381314003873283,0.3381314003873283,0.3381314003873283,0.29212539822994127,0.3381314003873283,0.3129223173323528,0.3296949566450309,0.35167951114760815,0.35167951114760815,0.35167951114760815,0.35167951114760815,0.35167951114760815,0.35167951114760815,0.22651707927408365,0.20806119774369256,0.21973812781228913,0.30485149991744986,0.3679534838695134,0.39367434268529294,0.39367434268529294,0.39367434268529294,0.39367434268529294,0.24532333183604874,0.32663628092604874,0.25501513387054126,0.2838210295551392,0.3530159685600873,0.3530159685600873,0.3530159685600873,0.3530159685600873,0.3530159685600873,0.3530159685600873,0.33934111501534286,0.33934111501534286,0.28067928493793365,0.33934111501534286,0.33934111501534286,0.33934111501534286,0.33934111501534286,0.33934111501534286,0.33934111501534286,0.341776975157872,0.341776975157872,0.341776975157872,0.341776975157872,0.341776975157872,0.341776975157872,0.341776975157872,0.341776975157872,0.25594529439599767,0.35792590516293893,0.28277245505786064,0.35792590516293893,0.35792590516293893,0.35792590516293893,0.35792590516293893,0.35792590516293893,0.3120027698039099,0.23243985986638807,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3481778390059536,0.3481778390059536,0.3481778390059536,0.3481778390059536,0.3481778390059536,0.3481778390059536,0.3481778390059536,0.25276871202235734,0.2958265114818123,0.22399019907703735,0.23090090115378303,0.2474178346797345,0.419310640429587,0.419310640429587,0.419310640429587,0.419310640429587,0.3014886360749539,0.2027721105438824,0.35285940497885043,0.35285940497885043,0.23886829884249333,0.2671584131608437,0.35285940497885043,0.35285940497885043,0.35285940497885043,0.35285940497885043,0.35285940497885043,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,1.0
0.34250180220881205,0.311388621409512,0.34250180220881205,0.34250180220881205,0.34250180220881205,0.34250180220881205,0.34250180220881205,0.32789519415563384,0.30278203499439804,0.16323892510139026,0.11683105780202387,0.15765300602981866,0.4141773353007435,0.4288425843371681,0.4288425843371681,0.4288425843371681,0.4288425843371681,0.16638020571525605,0.3579422100309373,0.18855945154892825,0.25997490813238006,0.3579422100309373,0.3579422100309373,0.3579422100309373,0.3579422100309373,0.3579422100309373,0.3579422100309373,0.33609082690009995,0.3103927323673407,0.33609082690009995,0.33609082690009995,0.33609082690009995,0.33609082690009995,0.33609082690009995,0.33609082690009995,0.33609082690009995,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3335941920716571,0.3335941920716571,0.33123906751809046,0.3335941920716571,0.3335941920716571,0.3335941920716571,0.3335941920716571,0.3335941920716571,0.3335941920716571,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.33400416801412997,0.33400416801412997,0.33400416801412997,0.33400416801412997,0.33400416801412997,0.33400416801412997,0.33400416801412997,0.3279172543716078,0.33400416801412997,0.3094988242201143,0.3604853566245629,0.3604853566245629,0.3604853566245629,0.3604853566245629,0.3604853566245629,0.3547168602013533,0.2754361763285311,0.2297234808116334,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3416725351991844,0.3416725351991844,0.3416725351991844,0.3416725351991844,0.3416725351991844,0.3416725351991844,0.3416725351991844,0.3416725351991844,0.25705841599264245,0.3711647089785557,0.3711647089785557,0.3711647089785557,0.3711647089785557,0.3379485879659088,0.2479796549019466,0.23057248569217256,0.2869093326962456,0.3711647089785557,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.39567791031146865,0.2982843430974754,0.17959646708091317,0.1810531727734723,0.2513687816137189,0.39567791031146865,0.39567791031146865,0.39567791031146865,0.39567791031146865,1.0
0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.4692883541011505,0.16799058110963208,0.07265859564079863,0.08665049054301797,0.15862382095668548,0.25264228645486236,0.4692883541011505,0.4575011100654191,0.4692883541011505,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.34406391797946045,0.3379819030938218,0.3183229586010867,0.34406391797946045,0.34406391797946045,0.34406391797946045,0.27232122388884367,0.34406391797946045,0.34406391797946045,0.33540818121185373,0.33540818121185373,0.33540818121185373,0.33540818121185373,0.33540818121185373,0.33540818121185373,0.3162448664057703,0.33540818121185373,0.33540818121185373,0.33531139418885414,0.33531139418885414,0.33531139418885414,0.32301096004110125,0.32958732060279544,0.33531139418885414,0.33531139418885414,0.33531139418885414,0.33531139418885414,0.34656200297701406,0.34656200297701406,0.34656200297701406,0.34656200297701406,0.3190645115943507,0.31031385852837456,0.28508211957502305,0.34656200297701406,0.34656200297701406,0.4049050440562939,0.4049050440562939,0.27857271108894305,0.20114604335396527,0.2811899899718926,0.19145954331505607,0.33229590348665256,0.4049050440562939,0.4049050440562939,0.3972907939559799,0.3972907939559799,0.28599265499573423,0.26824736933499177,0.1483051536841263,0.2569761919956714,0.35617477174582074,0.3972907939559799,0.3972907939559799,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.4518293132497141,0.4518293132497141,0.2630396241239177,0.1627536964580521,0.09558758374525793,0.1584835770159602,0.2312324508427619,0.4518293132497141,0.4518293132497141,0.35446241879903817,0.35446241879903817,0.35446241879903817,0.35446241879903817,0.35446241879903817,0.28288640130696024,0.21853184250961508,0.34403121864978015,0.35446241879903817,0.2849054175154557,0.21705750154605588,0.35801853345559836,0.3760400730473207,0.3760400730473207,0.3760400730473207,0.3760400730473207,0.32471701369756806,0.26920621892391583,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3381971542756894,0.3381971542756894,0.3059046009499919,0.3381971542756894,0.3381971542756894,0.3381971542756894,0.3381971542756894,0.3252401708129875,0.3381971542756894,1.0
0.3512980882919738,0.13098686261296197,0.19044473961432154,0.3115915980256508,0.381070484770268,0.381070484770268,0.381070484770268,0.381070484770268,0.381070484770268,0.38775825503175737,0.38775825503175737,0.38775825503175737,0.38775825503175737,0.38775825503175737,0.20709286124387763,0.15217069960151036,0.17837555481926176,0.38775825503175737,0.3688637806544929,0.3688637806544929,0.3688637806544929,0.3688637806544929,0.3688637806544929,0.3688637806544929,0.2175731874418608,0.2067795130650529,0.3058450729870633,0.3712978815887072,0.18821296452850747,0.334792790753844,0.3712978815887072,0.3712978815887072,0.3712978815887072,0.3712978815887072,0.3712978815887072,0.1591130593773453,0.38406808925170033,0.38406808925170033,0.38406808925170033,0.3369174240591349,0.35903416558509,0.2043691521534638,0.22595679688130543,0.2733581968857185,0.38406808925170033,0.3433249774724951,0.3433249774724951,0.3433249774724951,0.3433249774724951,0.3433249774724951,0.3040325492530688,0.30240105374709464,0.3433249774724951,0.329978136326805,0.33861411617848897,0.33861411617848897,0.33861411617848897,0.33861411617848897,0.33861411617848897,0.2876175278223445,0.33861411617848897,0.33861411617848897,0.33861411617848897,0.3376015179214031,0.2969877446838159,0.3376015179214031,0.3376015179214031,0.3376015179214031,0.3376015179214031,0.3376015179214031,0.3376015179214031,0.3376015179214031,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.333333333287037,0.3597892639022053,0.3597892639022053,0.3597892639022053,0.3597892639022053,0.3597892639022053,0.3597892639022053,0.22403703892412147,0.20897177783484505,0.3597892639022053,0.3364375555015633,0.3364375555015633,0.3364375555015633,0.3364375555015633,0.3364375555015633,0.3364375555015633,0.3364375555015633,0.3364375555015633,0.307373013945734,0.33943766419510735,0.27974376975745396,0.33943766419510735,0.33943766419510735,0.33943766419510735,0.33943766419510735,0.33943766419510735,0.33943766419510735,0.33943766419510735,0.20832535028642496,0.3094210827578297,0.448495012311683,0.448495012311683,0.448495012311683,0.448495012311683,0.17145770647778594,0.13230489745042795,0.09677657875913674,1.0
